,Age,Purchase Amount (USD),Review Rating,Previous Purchases,Category,Color,Season,Frequency of Purchases,Cluster
3007,23,60,3.0,31,Accessories,Lavender,Winter,Weekly,5
3008,39,86,4.9,19,Footwear,Gold,Winter,Weekly,0
3009,62,73,4.6,8,Accessories,Silver,Winter,Fortnightly,0
3010,70,45,3.3,15,Accessories,Violet,Winter,Annually,4
3011,20,70,3.0,18,Accessories,Brown,Summer,Every 3 Months,1
3012,42,65,3.5,16,Accessories,Teal,Fall,Annually,1
3013,41,55,4.2,13,Clothing,Peach,Summer,Monthly,1
3014,24,65,4.5,38,Clothing,Maroon,Spring,Every 3 Months,2
3015,37,21,2.8,27,Accessories,Lavender,Spring,Bi-Weekly,5
3016,30,26,4.9,31,Clothing,Lavender,Summer,Quarterly,2
3017,58,71,3.3,24,Accessories,Purple,Summer,Bi-Weekly,4
3018,43,41,3.0,21,Footwear,Green,Summer,Bi-Weekly,4
3019,19,44,3.9,15,Outerwear,Yellow,Winter,Annually,1
3020,23,81,2.8,48,Clothing,Charcoal,Fall,Every 3 Months,5
3021,65,77,4.5,47,Accessories,Blue,Summer,Quarterly,0
3022,58,26,4.0,23,Footwear,Lavender,Fall,Weekly,3
3023,50,31,2.9,4,Accessories,Brown,Summer,Quarterly,4
3024,67,82,4.0,47,Clothing,White,Spring,Every 3 Months,0
3025,40,60,3.4,7,Footwear,Green,Summer,Monthly,1
3026,55,70,2.5,6,Clothing,Magenta,Fall,Annually,4
3027,52,26,2.8,47,Clothing,Peach,Winter,Quarterly,5
3028,62,100,3.0,7,Clothing,Charcoal,Summer,Every 3 Months,4
3029,64,82,3.1,1,Clothing,Gold,Summer,Quarterly,4
3030,43,24,2.6,23,Footwear,Purple,Spring,Weekly,4
3031,61,74,4.9,30,Clothing,Teal,Summer,Monthly,0
3032,26,58,3.5,24,Accessories,Green,Summer,Quarterly,1
3033,22,56,2.6,9,Clothing,Orange,Spring,Weekly,1
3034,51,37,3.5,25,Footwear,Peach,Spring,Quarterly,3
3035,69,64,4.5,18,Accessories,Gold,Spring,Bi-Weekly,0
3036,50,58,4.3,7,Clothing,Violet,Spring,Fortnightly,1
3037,51,44,4.8,2,Accessories,Charcoal,Summer,Annually,3
3038,56,39,4.2,36,Accessories,Brown,Summer,Annually,3
3039,59,48,3.2,31,Clothing,Blue,Spring,Bi-Weekly,4
3040,18,32,4.1,10,Accessories,Gold,Fall,Fortnightly,1
3041,48,79,4.0,27,Accessories,Orange,Winter,Monthly,0
3042,53,27,2.9,14,Outerwear,Turquoise,Winter,Every 3 Months,4
3043,45,98,2.6,17,Accessories,Peach,Fall,Monthly,4
3044,21,67,2.7,10,Footwear,Magenta,Winter,Quarterly,1
3045,42,37,4.6,4,Clothing,Black,Winter,Bi-Weekly,3
3046,60,49,3.2,25,Footwear,White,Spring,Every 3 Months,4
3047,21,74,4.1,3,Footwear,Violet,Fall,Bi-Weekly,1
3048,69,93,3.9,47,Accessories,Olive,Summer,Fortnightly,0
3049,40,60,3.0,41,Accessories,Red,Summer,Bi-Weekly,5
3050,31,76,3.6,28,Outerwear,Green,Spring,Every 3 Months,1
3051,44,64,4.6,49,Accessories,Gold,Summer,Every 3 Months,2
3052,48,38,4.5,7,Footwear,Olive,Spring,Fortnightly,3
3053,32,91,3.2,22,Footwear,Brown,Winter,Monthly,1
3054,42,70,4.9,34,Footwear,Magenta,Summer,Monthly,2
3055,27,22,5.0,5,Footwear,Violet,Fall,Bi-Weekly,1
3056,69,59,3.8,15,Accessories,Beige,Spring,Bi-Weekly,4
3057,67,22,3.4,26,Accessories,Blue,Spring,Weekly,3
3058,41,74,3.8,3,Accessories,Orange,Winter,Fortnightly,1
3059,46,71,3.2,42,Clothing,Maroon,Spring,Quarterly,5
3060,47,80,4.7,1,Outerwear,Charcoal,Summer,Monthly,0
3061,33,59,4.5,20,Clothing,Olive,Fall,Every 3 Months,2
3062,51,96,3.3,39,Accessories,Green,Fall,Monthly,0
3063,26,43,3.9,24,Accessories,Brown,Winter,Fortnightly,1
3064,22,76,3.6,49,Accessories,Cyan,Winter,Quarterly,2
3065,49,59,2.8,7,Outerwear,Beige,Fall,Bi-Weekly,4
3066,58,48,4.3,13,Clothing,Teal,Summer,Every 3 Months,3
3067,70,22,3.5,2,Accessories,Gray,Spring,Weekly,4
3068,32,40,4.2,4,Footwear,Indigo,Winter,Weekly,1
3069,62,73,4.6,17,Clothing,Magenta,Spring,Quarterly,0
3070,52,26,2.6,43,Footwear,Red,Fall,Bi-Weekly,5
3071,23,41,3.4,6,Clothing,Turquoise,Spring,Monthly,1
3072,26,98,3.1,46,Accessories,Peach,Spring,Quarterly,5
3073,58,63,3.6,7,Clothing,White,Winter,Bi-Weekly,4
3074,26,55,4.2,34,Footwear,Maroon,Winter,Fortnightly,2
3075,54,90,3.6,21,Clothing,Beige,Winter,Every 3 Months,0
3076,66,46,3.6,13,Accessories,Blue,Summer,Bi-Weekly,4
3077,60,88,3.0,33,Clothing,Red,Spring,Bi-Weekly,0
3078,32,95,2.5,24,Accessories,Blue,Spring,Bi-Weekly,5
3079,48,31,4.0,4,Accessories,Maroon,Fall,Annually,3
3080,69,42,4.1,5,Clothing,Yellow,Spring,Bi-Weekly,4
3081,64,44,4.9,11,Footwear,Pink,Winter,Weekly,3
3082,56,99,4.0,20,Clothing,Maroon,Spring,Annually,0
3083,22,20,3.5,28,Clothing,Purple,Summer,Quarterly,1
3084,46,37,3.2,43,Accessories,Indigo,Spring,Monthly,5
3085,24,50,2.8,10,Clothing,Gray,Winter,Every 3 Months,1
3086,47,73,3.5,26,Accessories,Lavender,Summer,Every 3 Months,0
3087,62,84,3.1,29,Clothing,Charcoal,Spring,Monthly,0
3088,34,64,3.3,35,Clothing,Teal,Spring,Quarterly,5
3089,50,21,4.6,23,Footwear,Blue,Fall,Bi-Weekly,3
3090,29,36,4.9,15,Clothing,Peach,Summer,Quarterly,2
3091,68,81,3.4,46,Clothing,Orange,Winter,Annually,0
3092,52,54,3.5,14,Accessories,Silver,Fall,Bi-Weekly,4
3093,29,63,4.8,17,Clothing,Red,Summer,Every 3 Months,2
3094,22,59,2.7,9,Footwear,Gray,Summer,Weekly,1
3095,62,53,3.4,13,Accessories,Beige,Fall,Fortnightly,4
3096,69,63,3.5,20,Clothing,White,Winter,Monthly,4
3097,48,33,3.7,39,Footwear,Silver,Fall,Quarterly,3
3098,66,64,3.3,50,Clothing,Cyan,Summer,Quarterly,5
3099,42,98,2.9,21,Clothing,Maroon,Fall,Bi-Weekly,4
3100,50,85,3.9,3,Accessories,Purple,Winter,Weekly,0
3101,32,82,2.7,9,Accessories,Brown,Summer,Fortnightly,1
3102,51,85,4.3,29,Outerwear,Green,Summer,Bi-Weekly,0
3103,27,37,3.0,42,Clothing,Peach,Winter,Weekly,5
3104,43,56,5.0,41,Clothing,Turquoise,Summer,Fortnightly,2
3105,48,33,2.7,17,Clothing,Olive,Fall,Monthly,4
3106,62,57,4.7,20,Footwear,Yellow,Winter,Annually,3
3107,65,31,4.6,18,Clothing,Gray,Winter,Bi-Weekly,3
3108,50,69,3.2,7,Clothing,Purple,Fall,Monthly,4
3109,60,92,4.3,47,Outerwear,Gray,Winter,Fortnightly,0
3110,19,46,4.6,2,Accessories,Lavender,Fall,Bi-Weekly,1
3111,21,81,4.9,25,Accessories,Indigo,Spring,Quarterly,2
3112,19,97,3.8,26,Clothing,Green,Fall,Annually,1
3113,46,93,2.6,2,Clothing,Green,Summer,Weekly,4
3114,21,56,4.7,45,Accessories,Olive,Spring,Bi-Weekly,2
3115,26,53,4.1,9,Accessories,Charcoal,Fall,Bi-Weekly,1
3116,50,66,3.7,1,Outerwear,Gray,Spring,Weekly,4
3117,43,50,3.0,4,Clothing,Olive,Fall,Bi-Weekly,4
3118,61,97,4.7,31,Clothing,Blue,Summer,Quarterly,0
3119,63,79,4.7,21,Footwear,Silver,Winter,Every 3 Months,0
3120,46,76,4.0,32,Clothing,Magenta,Fall,Fortnightly,0
3121,63,38,2.6,16,Clothing,Black,Fall,Weekly,4
3122,23,45,3.0,34,Clothing,Pink,Fall,Fortnightly,5
3123,57,77,3.3,40,Accessories,Red,Fall,Bi-Weekly,5
3124,57,51,3.4,4,Accessories,Peach,Summer,Every 3 Months,4
3125,33,26,4.0,3,Outerwear,Lavender,Spring,Quarterly,1
3126,57,76,2.6,28,Accessories,Lavender,Winter,Bi-Weekly,4
3127,55,94,3.4,43,Accessories,Beige,Winter,Every 3 Months,0
3128,65,32,4.4,20,Outerwear,Indigo,Fall,Annually,3
3129,60,20,4.7,40,Footwear,Cyan,Summer,Every 3 Months,3
3130,52,20,4.5,34,Clothing,Yellow,Summer,Every 3 Months,3
3131,34,59,2.9,11,Outerwear,Peach,Fall,Every 3 Months,1
3132,33,97,4.2,26,Clothing,Yellow,Summer,Quarterly,2
3133,58,68,4.1,29,Clothing,Orange,Spring,Bi-Weekly,0
3134,35,66,4.4,47,Footwear,Gray,Spring,Weekly,2
3135,68,85,4.7,48,Footwear,Yellow,Spring,Fortnightly,0
3136,58,32,3.1,29,Clothing,Gray,Fall,Bi-Weekly,4
3137,34,44,2.7,14,Outerwear,Turquoise,Spring,Monthly,4
3138,47,95,4.6,40,Clothing,Gray,Fall,Every 3 Months,0
3139,35,85,4.4,4,Accessories,Olive,Winter,Weekly,1
3140,34,44,4.6,37,Accessories,Peach,Summer,Weekly,2
3141,36,30,4.9,47,Accessories,Peach,Winter,Bi-Weekly,2
3142,23,21,4.0,1,Footwear,Magenta,Winter,Quarterly,1
3143,68,22,2.9,26,Clothing,Purple,Summer,Quarterly,4
3144,23,70,2.6,12,Footwear,Beige,Spring,Quarterly,1
3145,57,29,4.6,16,Accessories,Purple,Spring,Fortnightly,3
3146,21,83,4.9,19,Clothing,Yellow,Winter,Annually,2
3147,45,99,4.3,21,Clothing,Pink,Winter,Weekly,0
3148,37,35,4.3,15,Clothing,Purple,Fall,Weekly,3
3149,18,40,4.6,9,Accessories,Lavender,Winter,Annually,1
3150,55,25,2.6,7,Clothing,Peach,Spring,Bi-Weekly,4
3151,52,64,3.1,47,Clothing,Orange,Fall,Quarterly,5
3152,49,90,3.1,17,Accessories,Red,Fall,Monthly,4
3153,56,88,3.1,46,Clothing,Red,Fall,Fortnightly,5
3154,27,55,4.4,32,Accessories,Gold,Winter,Quarterly,2
3155,22,90,4.3,34,Accessories,Brown,Fall,Annually,2
3156,18,50,3.1,18,Clothing,Black,Winter,Monthly,1
3157,21,34,3.1,5,Accessories,Red,Fall,Fortnightly,1
3158,30,77,4.9,44,Accessories,Gray,Winter,Monthly,2
3159,62,89,2.9,4,Accessories,Pink,Winter,Quarterly,4
3160,28,87,3.8,37,Accessories,Turquoise,Fall,Fortnightly,2
3161,66,77,4.2,43,Clothing,Charcoal,Winter,Monthly,0
3162,66,85,3.9,28,Footwear,Blue,Winter,Quarterly,0
3163,49,66,2.8,36,Clothing,Turquoise,Summer,Monthly,5
3164,40,32,2.6,16,Clothing,Silver,Winter,Annually,4
3165,49,92,3.0,38,Outerwear,Lavender,Spring,Every 3 Months,5
3166,19,80,2.7,37,Clothing,Gold,Winter,Fortnightly,5
3167,24,78,2.8,9,Clothing,Blue,Fall,Bi-Weekly,1
3168,31,24,2.9,14,Clothing,Orange,Spring,Fortnightly,1
3169,35,59,3.8,3,Clothing,White,Fall,Weekly,1
3170,65,41,4.4,10,Accessories,Charcoal,Spring,Fortnightly,3
3171,68,26,3.1,26,Accessories,Maroon,Spring,Bi-Weekly,4
3172,57,52,3.7,30,Clothing,Olive,Fall,Bi-Weekly,3
3173,69,46,4.9,32,Clothing,Teal,Summer,Fortnightly,3
3174,45,52,3.8,35,Clothing,Orange,Winter,Monthly,5
3175,35,42,3.4,26,Clothing,Maroon,Fall,Every 3 Months,5
3176,36,37,4.6,39,Footwear,Turquoise,Spring,Monthly,2
3177,55,52,3.2,31,Accessories,Beige,Fall,Monthly,5
3178,66,34,2.7,28,Footwear,Beige,Spring,Annually,4
3179,57,88,4.3,12,Clothing,Olive,Spring,Bi-Weekly,0
3180,18,88,3.8,46,Accessories,Turquoise,Fall,Weekly,2
3181,31,51,4.4,27,Outerwear,Charcoal,Summer,Every 3 Months,2
3182,50,97,3.6,4,Accessories,Green,Fall,Annually,0
3183,50,56,3.5,14,Footwear,Green,Winter,Every 3 Months,4
3184,61,53,4.2,30,Clothing,Green,Spring,Quarterly,3
3185,52,71,4.7,6,Clothing,Gold,Fall,Annually,0
3186,38,93,4.8,43,Accessories,Cyan,Winter,Annually,2
3187,67,72,3.2,28,Clothing,Indigo,Winter,Weekly,4
3188,42,59,3.5,39,Clothing,Lavender,Winter,Monthly,5
3189,25,87,4.2,30,Footwear,Beige,Summer,Bi-Weekly,2
3190,41,78,3.4,5,Clothing,Purple,Fall,Fortnightly,1
3191,62,68,4.7,42,Clothing,Maroon,Winter,Every 3 Months,0
3192,19,76,3.0,20,Clothing,Maroon,Fall,Fortnightly,1
3193,63,99,4.0,35,Accessories,Teal,Winter,Fortnightly,0
3194,43,52,4.6,10,Footwear,Gold,Summer,Bi-Weekly,1
3195,68,58,4.9,36,Accessories,Red,Spring,Quarterly,3
3196,24,59,2.8,21,Accessories,Maroon,Winter,Fortnightly,1
3197,27,71,3.2,29,Clothing,Teal,Spring,Every 3 Months,5
3198,61,94,2.8,39,Accessories,Peach,Winter,Weekly,5
3199,59,40,4.2,16,Accessories,Pink,Winter,Monthly,3
3200,67,24,4.8,32,Clothing,Black,Spring,Monthly,3
3201,46,38,2.8,34,Clothing,Indigo,Fall,Monthly,5
3202,65,37,4.5,38,Accessories,Green,Fall,Annually,3
3203,63,29,4.1,14,Outerwear,Teal,Spring,Annually,3
3204,57,92,4.3,23,Outerwear,Lavender,Fall,Bi-Weekly,0
3205,40,24,4.4,50,Clothing,Magenta,Fall,Every 3 Months,3
3206,36,52,3.0,49,Footwear,Brown,Winter,Monthly,5
3207,67,29,2.7,14,Clothing,Beige,Summer,Annually,4
3208,61,30,3.3,42,Accessories,Indigo,Winter,Weekly,3
3209,64,31,4.3,39,Footwear,Peach,Fall,Annually,3
3210,30,67,2.9,43,Clothing,Magenta,Summer,Bi-Weekly,5
3211,53,65,4.9,12,Clothing,Turquoise,Winter,Monthly,0
3212,27,22,3.6,21,Footwear,Indigo,Winter,Weekly,1
3213,27,56,3.3,33,Accessories,Brown,Winter,Monthly,5
3214,53,78,3.1,6,Clothing,Yellow,Spring,Annually,4
3215,34,90,2.7,10,Outerwear,Magenta,Summer,Every 3 Months,1
3216,39,85,3.4,18,Clothing,Olive,Winter,Weekly,1
3217,44,58,3.4,46,Accessories,Silver,Fall,Weekly,5
3218,37,34,3.9,49,Clothing,Teal,Fall,Monthly,5
3219,57,40,3.5,39,Outerwear,White,Summer,Weekly,3
3220,38,29,4.1,16,Accessories,Blue,Fall,Monthly,3
3221,21,76,3.2,28,Clothing,Yellow,Winter,Annually,1
3222,45,84,4.6,22,Accessories,Maroon,Fall,Quarterly,0
3223,68,65,3.9,36,Clothing,Gray,Spring,Bi-Weekly,0
3224,37,80,2.7,18,Clothing,Indigo,Winter,Monthly,1
3225,53,98,3.0,31,Clothing,Pink,Fall,Weekly,0
3226,57,71,3.3,38,Footwear,Beige,Spring,Fortnightly,5
3227,28,69,2.7,42,Accessories,White,Fall,Quarterly,5
3228,37,95,4.6,27,Accessories,Yellow,Spring,Annually,0
3229,54,67,2.7,24,Clothing,Teal,Fall,Monthly,4
3230,49,49,2.5,38,Footwear,Olive,Summer,Annually,5
3231,62,97,4.4,9,Footwear,Maroon,Winter,Annually,0
3232,45,34,4.0,19,Clothing,White,Spring,Monthly,3
3233,45,74,3.8,11,Accessories,Lavender,Fall,Bi-Weekly,1
3234,49,96,2.5,16,Accessories,Black,Winter,Quarterly,4
3235,27,68,4.0,18,Accessories,Green,Summer,Monthly,1
3236,63,84,4.1,8,Accessories,Olive,Fall,Monthly,0
3237,61,57,2.8,4,Clothing,Gray,Summer,Weekly,4
3238,25,84,3.4,37,Footwear,Teal,Fall,Quarterly,5
3239,33,32,2.7,30,Accessories,Charcoal,Fall,Monthly,5
3240,56,37,3.8,37,Footwear,Violet,Fall,Monthly,3
3241,50,58,4.4,30,Accessories,Lavender,Summer,Quarterly,3
3242,45,74,2.8,17,Clothing,Beige,Fall,Weekly,4
3243,45,99,5.0,11,Clothing,Black,Summer,Every 3 Months,0
3244,65,81,4.7,42,Clothing,Black,Fall,Annually,0
3245,63,76,3.2,20,Clothing,Purple,Fall,Weekly,4
3246,70,98,2.9,37,Footwear,Magenta,Summer,Monthly,0
3247,53,91,3.7,12,Accessories,Teal,Summer,Fortnightly,0
3248,22,79,4.2,41,Clothing,Teal,Summer,Quarterly,2
3249,26,83,3.4,32,Accessories,Pink,Summer,Quarterly,5
3250,23,90,2.9,15,Outerwear,Teal,Spring,Weekly,1
3251,25,20,3.7,39,Outerwear,Gold,Winter,Quarterly,5
3252,69,21,2.7,48,Footwear,Brown,Spring,Fortnightly,5
3253,36,60,3.2,8,Accessories,Brown,Fall,Fortnightly,1
3254,21,31,4.9,11,Clothing,Magenta,Winter,Every 3 Months,1
3255,57,40,2.8,36,Clothing,Black,Fall,Monthly,5
3256,60,26,4.7,50,Accessories,Teal,Winter,Every 3 Months,3
3257,44,98,3.3,39,Clothing,Brown,Fall,Every 3 Months,5
3258,31,51,4.3,11,Footwear,Magenta,Spring,Bi-Weekly,1
3259,57,95,3.7,5,Accessories,Indigo,Fall,Every 3 Months,0
3260,39,36,4.5,7,Accessories,Violet,Summer,Annually,3
3261,48,52,3.4,50,Accessories,Cyan,Winter,Weekly,5
3262,42,35,2.7,21,Clothing,Violet,Spring,Every 3 Months,4
3263,56,68,4.4,31,Clothing,Black,Fall,Fortnightly,0
3264,28,50,4.0,39,Clothing,Charcoal,Winter,Bi-Weekly,2
3265,40,100,3.2,28,Accessories,White,Winter,Fortnightly,0
3266,49,74,4.2,33,Outerwear,Gray,Winter,Weekly,0
3267,37,45,3.0,42,Clothing,Pink,Winter,Quarterly,5
3268,22,97,2.8,5,Clothing,Cyan,Fall,Every 3 Months,1
3269,27,60,4.9,25,Clothing,Blue,Winter,Monthly,2
3270,59,25,4.7,48,Clothing,Indigo,Winter,Annually,3
3271,35,55,4.4,30,Clothing,Magenta,Spring,Weekly,2
3272,58,99,3.1,34,Footwear,Lavender,Winter,Quarterly,0
3273,58,45,2.6,34,Accessories,Orange,Summer,Every 3 Months,5
3274,46,20,3.9,14,Clothing,Cyan,Spring,Fortnightly,3
3275,43,88,2.6,2,Clothing,Green,Summer,Weekly,4
3276,39,99,4.0,41,Accessories,White,Summer,Every 3 Months,0
3277,59,86,4.9,3,Clothing,Blue,Spring,Monthly,0
3278,59,70,3.3,18,Clothing,Black,Summer,Weekly,4
3279,59,50,3.0,1,Accessories,Red,Fall,Fortnightly,4
3280,45,57,2.7,5,Accessories,Red,Winter,Monthly,4
3281,27,69,3.1,41,Clothing,Gold,Winter,Annually,5
3282,24,94,4.8,5,Clothing,Red,Fall,Monthly,1
3283,47,24,2.9,10,Outerwear,Purple,Spring,Every 3 Months,4
3284,70,79,4.5,20,Accessories,White,Spring,Annually,0
3285,58,31,4.6,11,Accessories,Magenta,Fall,Weekly,3
3286,45,67,5.0,4,Outerwear,Pink,Winter,Fortnightly,0
3287,24,63,4.3,38,Clothing,Black,Spring,Weekly,2
3288,67,61,4.9,19,Accessories,White,Spring,Bi-Weekly,0
3289,31,50,4.0,16,Accessories,Maroon,Summer,Every 3 Months,1
3290,52,82,3.1,2,Outerwear,Black,Spring,Monthly,4
3291,29,51,2.6,11,Accessories,Olive,Fall,Monthly,1
3292,62,23,4.9,18,Accessories,Gray,Spring,Fortnightly,3
3293,19,91,3.5,47,Outerwear,Gold,Spring,Fortnightly,2
3294,62,60,4.5,15,Clothing,Magenta,Spring,Bi-Weekly,0
3295,70,34,2.8,15,Clothing,Lavender,Summer,Weekly,4
3296,20,23,4.2,47,Clothing,Green,Spring,Quarterly,2
3297,67,82,4.1,47,Accessories,Violet,Fall,Monthly,0
3298,65,73,3.5,6,Outerwear,Brown,Fall,Every 3 Months,4
3299,45,32,4.0,18,Clothing,Teal,Spring,Monthly,3
3300,26,80,4.0,40,Accessories,Charcoal,Spring,Bi-Weekly,2
3301,36,58,2.5,31,Clothing,Charcoal,Summer,Fortnightly,5
3302,36,82,4.2,31,Clothing,Beige,Winter,Bi-Weekly,2
3303,20,60,3.4,4,Accessories,Turquoise,Summer,Fortnightly,1
3304,30,79,4.8,36,Accessories,Orange,Fall,Every 3 Months,2
3305,34,41,4.9,31,Clothing,Cyan,Summer,Bi-Weekly,2
3306,63,39,3.6,6,Outerwear,Orange,Summer,Fortnightly,4
3307,18,36,4.0,1,Accessories,Green,Winter,Monthly,1
3308,55,70,2.6,29,Clothing,Pink,Fall,Monthly,4
3309,48,47,3.1,19,Accessories,Blue,Summer,Monthly,4
3310,45,27,3.6,12,Outerwear,Pink,Winter,Fortnightly,3
3311,29,52,4.0,18,Accessories,Blue,Summer,Annually,1
3312,55,75,3.9,45,Footwear,Black,Summer,Quarterly,0
3313,55,30,3.9,45,Accessories,Black,Fall,Monthly,3
3314,55,94,3.3,8,Clothing,Violet,Spring,Quarterly,4
3315,48,68,2.9,4,Accessories,Gold,Summer,Every 3 Months,4
3316,42,45,3.1,5,Clothing,Olive,Summer,Fortnightly,4
3317,21,67,4.7,30,Accessories,Pink,Summer,Quarterly,2
3318,45,46,3.9,15,Outerwear,Olive,Summer,Monthly,3
3319,23,31,4.3,17,Clothing,Indigo,Summer,Every 3 Months,1
3320,66,44,4.2,45,Clothing,Silver,Fall,Every 3 Months,3
3321,32,100,4.3,3,Outerwear,Charcoal,Winter,Annually,1
3322,52,92,4.6,43,Clothing,Orange,Winter,Weekly,0
3323,54,78,3.8,4,Accessories,Yellow,Winter,Monthly,0
3324,37,32,3.3,41,Clothing,Red,Fall,Weekly,5
3325,29,97,3.7,16,Footwear,Maroon,Fall,Monthly,1
3326,47,95,4.3,10,Accessories,Magenta,Summer,Annually,0
3327,47,64,4.1,2,Clothing,Black,Spring,Quarterly,1
3328,42,35,3.2,11,Footwear,Violet,Spring,Bi-Weekly,4
3329,34,54,3.8,1,Accessories,Gray,Winter,Bi-Weekly,1
3330,38,96,3.2,41,Footwear,Black,Spring,Quarterly,5
3331,55,58,3.5,39,Accessories,Pink,Summer,Quarterly,5
3332,27,23,3.1,1,Clothing,Silver,Summer,Bi-Weekly,1
3333,55,35,4.2,3,Clothing,Violet,Spring,Monthly,3
3334,66,23,3.4,21,Clothing,Beige,Summer,Annually,4
3335,44,94,3.5,48,Accessories,Cyan,Winter,Quarterly,5
3336,39,45,4.0,24,Clothing,Brown,Fall,Annually,3
3337,23,23,4.4,45,Outerwear,Blue,Winter,Bi-Weekly,2
3338,29,94,2.9,46,Clothing,White,Winter,Monthly,5
3339,20,99,3.6,35,Accessories,Cyan,Fall,Fortnightly,2
3340,42,36,4.4,47,Clothing,Maroon,Fall,Fortnightly,2
3341,55,50,4.5,35,Outerwear,Olive,Summer,Monthly,3
3342,66,81,3.8,45,Outerwear,Violet,Spring,Weekly,0
3343,24,31,3.6,6,Clothing,Green,Winter,Bi-Weekly,1
3344,62,48,4.3,20,Accessories,Magenta,Fall,Annually,3
3345,28,91,4.0,3,Accessories,Turquoise,Summer,Bi-Weekly,1
3346,30,99,3.4,30,Clothing,Black,Summer,Quarterly,5
3347,22,70,4.4,28,Footwear,Cyan,Summer,Bi-Weekly,2
3348,28,74,2.8,15,Clothing,Gray,Winter,Every 3 Months,1
3349,35,79,2.8,29,Accessories,Red,Fall,Quarterly,5
3350,45,33,4.9,15,Accessories,Olive,Fall,Bi-Weekly,3
3351,43,49,4.2,18,Clothing,Cyan,Spring,Fortnightly,3
3352,55,96,2.9,7,Accessories,Teal,Summer,Bi-Weekly,4
3353,31,66,4.6,19,Clothing,Teal,Fall,Every 3 Months,2
3354,42,45,2.8,15,Clothing,Orange,Fall,Weekly,4
3355,40,28,2.6,3,Clothing,Peach,Spring,Bi-Weekly,4
3356,39,48,3.5,13,Clothing,Silver,Summer,Bi-Weekly,1
3357,41,67,3.5,37,Clothing,Pink,Winter,Monthly,5
3358,56,59,3.4,26,Clothing,Magenta,Fall,Annually,4
3359,43,74,3.9,29,Accessories,Red,Fall,Monthly,0
3360,22,81,3.3,47,Outerwear,Maroon,Spring,Every 3 Months,5
3361,47,26,4.1,47,Footwear,Silver,Spring,Bi-Weekly,3
3362,50,61,3.0,48,Accessories,Gray,Summer,Fortnightly,5
3363,58,23,3.0,46,Clothing,Turquoise,Winter,Bi-Weekly,5
3364,50,33,3.2,7,Accessories,Peach,Fall,Monthly,4
3365,43,58,3.9,45,Clothing,Teal,Fall,Every 3 Months,5
3366,38,65,3.6,47,Accessories,Red,Spring,Quarterly,5
3367,44,48,3.1,6,Clothing,Blue,Summer,Fortnightly,4
3368,30,25,4.8,29,Footwear,Blue,Spring,Every 3 Months,2
3369,47,51,3.8,42,Clothing,Indigo,Winter,Monthly,5
3370,30,31,2.8,46,Accessories,Charcoal,Summer,Fortnightly,5
3371,49,99,4.0,28,Clothing,Turquoise,Winter,Annually,0
3372,56,25,4.6,14,Clothing,Maroon,Winter,Every 3 Months,3
3373,70,52,3.5,12,Footwear,Purple,Spring,Every 3 Months,4
3374,22,47,3.7,41,Clothing,Lavender,Spring,Annually,2
3375,51,98,4.9,8,Footwear,Yellow,Fall,Annually,0
3376,22,46,4.1,24,Accessories,Green,Winter,Quarterly,2
3377,37,32,4.6,18,Clothing,Yellow,Winter,Fortnightly,3
3378,49,75,4.5,6,Clothing,Gold,Fall,Quarterly,0
3379,61,51,5.0,40,Accessories,Turquoise,Summer,Weekly,3
3380,41,52,3.8,6,Clothing,Blue,Summer,Every 3 Months,1
3381,57,66,4.7,27,Accessories,Turquoise,Winter,Quarterly,0
3382,34,35,2.8,2,Clothing,Maroon,Spring,Weekly,1
3383,27,43,2.6,39,Outerwear,Pink,Fall,Bi-Weekly,5
3384,39,24,3.8,9,Clothing,Maroon,Summer,Quarterly,1
3385,62,83,2.8,16,Accessories,Olive,Winter,Every 3 Months,4
3386,34,62,2.6,36,Clothing,Lavender,Fall,Quarterly,5
3387,53,78,3.4,2,Clothing,Pink,Spring,Bi-Weekly,4
3388,35,61,4.5,21,Clothing,Cyan,Spring,Weekly,2
3389,38,57,3.8,39,Clothing,Maroon,Fall,Annually,2
3390,32,70,3.0,38,Clothing,Red,Summer,Annually,5
3391,47,57,3.7,6,Clothing,Silver,Fall,Every 3 Months,4
3392,53,74,4.4,6,Accessories,Blue,Winter,Bi-Weekly,0
3393,60,90,3.1,50,Clothing,Gold,Fall,Monthly,5
3394,31,98,4.2,9,Footwear,Yellow,Spring,Annually,1
3395,44,43,3.1,15,Clothing,Silver,Winter,Every 3 Months,4
3396,29,37,5.0,5,Clothing,Black,Winter,Quarterly,1
3397,19,38,2.7,13,Clothing,Yellow,Summer,Bi-Weekly,1
3398,54,60,3.8,44,Clothing,Pink,Winter,Fortnightly,5
3399,40,55,3.3,36,Clothing,Yellow,Winter,Annually,5
3400,39,51,4.8,18,Accessories,Lavender,Fall,Fortnightly,3
3401,44,71,3.4,39,Accessories,Peach,Winter,Weekly,5
3402,22,61,4.4,11,Clothing,Black,Spring,Every 3 Months,1
3403,30,65,3.9,1,Footwear,Olive,Summer,Bi-Weekly,1
3404,69,34,3.9,34,Accessories,Olive,Fall,Annually,3
3405,28,87,4.2,47,Clothing,White,Summer,Bi-Weekly,2
3406,57,79,4.0,24,Clothing,Red,Spring,Quarterly,0
3407,46,46,2.6,20,Clothing,Purple,Spring,Quarterly,4
3408,48,72,4.4,11,Clothing,Purple,Summer,Annually,0
